Feature,Importance
Cases_lag_2,0.6721442549247072
Cases_lag_3,0.045614447484040976
Humidity_lag_4,0.026263371556429407
Temperature_lag_4,0.02157656470312881
Precipitation_lag_1,0.020989867601330495
Cases_lag_11,0.01973889058381279
Temperature,0.019336523457009407
Cases_lag_4,0.018658505115952854
Precipitation_lag_3,0.01733369114522681
Precipitation,0.01587762744323247
Precipitation_lag_2,0.014119497092505382
Humidity,0.013325556623357014
Cases_lag_10,0.010949673435660022
Cases_lag_8,0.010505159517197766
Precipitation_lag_4,0.009750592232101347
Cases_lag_6,0.008989859470723246
Humidity_lag_1,0.00888160562565642
Temperature_lag_2,0.00796610246502812
Temperature_lag_3,0.00690426222032067
Cases_lag_5,0.00683517610173381
Humidity_lag_3,0.005716017520751465
Cases_lag_7,0.005280943716042263
Humidity_lag_2,0.004843034789219322
Cases_lag_9,0.004732071497838202
Temperature_lag_1,0.0036667036769937444
