Feature,Importance
Cases_lag_3,0.526462306521004
Humidity_lag_4,0.06908061296558546
Temperature_lag_4,0.06295323017165502
Cases_lag_4,0.03861741724262451
Temperature_lag_3,0.036175446299526695
Humidity_lag_2,0.023789823227671005
Cases_lag_7,0.02344881182324763
Cases_lag_11,0.021676710266403443
Temperature_lag_2,0.02067699722430031
Precipitation_lag_3,0.017007784573891495
Precipitation_lag_1,0.01700552218616874
Humidity_lag_3,0.016103031395794744
Temperature,0.015787902725409315
Cases_lag_8,0.014888472407896208
Cases_lag_6,0.014553890069062686
Precipitation,0.013388517956324422
Cases_lag_5,0.012639061984483096
Precipitation_lag_4,0.009700197167044596
Humidity,0.009582446798799917
Temperature_lag_1,0.008552616747874706
Precipitation_lag_2,0.008259786388605299
Humidity_lag_1,0.007202598021402407
Cases_lag_9,0.007001044481532383
Cases_lag_10,0.005445771353692058
