Feature,Importance
Cases_lag_2,0.6107848603767999
Cases_lag_3,0.09221526631750653
Humidity_lag_2,0.03686271616843875
Temperature_lag_4,0.027936296935695284
Temperature_lag_2,0.026621676531640687
Temperature_lag_3,0.022679878433117744
Humidity_lag_3,0.017998441563026393
Humidity_lag_4,0.017365634753683648
Temperature_lag_1,0.016717466203054348
Cases_lag_6,0.01657034602733287
Precipitation_lag_1,0.01330473345528035
Temperature,0.0111845051443046
Cases_lag_9,0.010288680337085097
Cases_lag_8,0.00965545207341203
Cases_lag_7,0.009168894467547081
Cases_lag_5,0.009035280569098495
Cases_lag_11,0.008664350465803604
Cases_lag_4,0.008604725863682572
Precipitation,0.007833203660486199
Precipitation_lag_3,0.006544005153176975
Precipitation_lag_2,0.004514972860198151
Humidity_lag_1,0.00411448737787553
Precipitation_lag_4,0.004063869966059359
Cases_lag_10,0.003660733826185544
Humidity,0.003609521469508202
