Feature,Importance
Humidity,0.10830733592197035
Humidity_lag_3,0.099632648703925
Humidity_lag_4,0.0920610195721931
Humidity_lag_1,0.08141068586440771
Temperature,0.07637302820540201
Temperature_lag_4,0.07118493084230054
Temperature_lag_1,0.06595102111073976
Humidity_lag_2,0.06512272858248681
Temperature_lag_2,0.06474199906416944
Precipitation_lag_3,0.05713798568028422
Precipitation_lag_4,0.0519081701758229
Precipitation,0.04443635660078285
Precipitation_lag_1,0.042904890979775914
Precipitation_lag_2,0.041205152526597254
Temperature_lag_3,0.03762204616914185
