Feature,Importance
Cases_lag_4,0.38373885253771517
Cases_lag_5,0.12953930293770718
Cases_lag_11,0.05125502824436722
Humidity,0.0443650064595341
Cases_lag_10,0.04179312319405969
Humidity_lag_1,0.04042695084911673
Temperature,0.032387229040673836
Precipitation_lag_3,0.025730834971733566
Precipitation_lag_1,0.02441917736344515
Precipitation,0.024326950002224478
Temperature_lag_4,0.022576269357480805
Humidity_lag_4,0.02142666261182588
Precipitation_lag_4,0.018473703514283426
Humidity_lag_3,0.017946261678701295
Cases_lag_8,0.015467147208608615
Cases_lag_6,0.015064108362844044
Humidity_lag_2,0.01468344226493184
Temperature_lag_1,0.014459476906136916
Cases_lag_9,0.013895157471751811
Cases_lag_7,0.013544091833794469
Precipitation_lag_2,0.012241260355937762
Temperature_lag_2,0.011380064132263413
Temperature_lag_3,0.010859898700862562
