Feature,Importance
Cases_lag_4,0.36152224422316864
Cases_lag_5,0.16153066618783962
Temperature_lag_3,0.06944746393350595
Cases_lag_10,0.05823546428457911
Cases_lag_7,0.02982515134226438
Temperature_lag_2,0.029388757209420913
Cases_lag_6,0.027491837824475583
Cases_lag_8,0.021508417778736657
Precipitation_lag_3,0.021328405034981856
Temperature_lag_1,0.020816097940779873
Temperature,0.020750917477740157
Temperature_lag_4,0.020157731877988007
Precipitation_lag_2,0.020023274803764184
Precipitation_lag_4,0.01766338889447765
Humidity_lag_3,0.01683009234944282
Humidity_lag_4,0.016746195920312325
Precipitation,0.014891880503628545
Cases_lag_11,0.014704937244252682
Humidity_lag_2,0.013653540812025997
Cases_lag_9,0.013425548514230692
Precipitation_lag_1,0.012308356546774413
Humidity,0.010173295442874517
Humidity_lag_1,0.007576333852735346
