Feature,Importance
Cases_lag_1,0.36733532535408975
Cases_lag_2,0.16840675223056734
Cases_lag_4,0.0719157872521001
Cases_lag_3,0.06593685528917965
Cases_lag_5,0.0469017490292628
Humidity_lag_4,0.02527326662219939
Temperature_lag_2,0.0225529223885527
Precipitation,0.021793582418692732
Precipitation_lag_4,0.021131027424808674
Temperature_lag_3,0.019186585269410333
Humidity_lag_2,0.01718234897481776
Temperature_lag_1,0.016742612900095447
Cases_lag_11,0.01593509090162446
Temperature_lag_4,0.012583502331789311
Cases_lag_10,0.012201417263920046
Humidity_lag_3,0.012113661785233367
Precipitation_lag_2,0.012058415174279349
Cases_lag_9,0.010594153202878022
Temperature,0.009854945408468494
Cases_lag_7,0.0085713121048422
Precipitation_lag_1,0.008032635515960982
Humidity_lag_1,0.007597208554121797
Cases_lag_8,0.007451053285979417
Cases_lag_6,0.007180403097350168
Humidity,0.007065022244011267
Precipitation_lag_3,0.004402363975764406
