Feature,Importance
Cases_lag_8,0.1375781182191713
Cases_lag_9,0.11236475617514576
Temperature_lag_3,0.09226496394466986
Temperature,0.07244387678565546
Temperature_lag_2,0.07159823019569045
Cases_lag_10,0.061640868335454825
Temperature_lag_1,0.05174749946032972
Precipitation_lag_2,0.048072968741194204
Humidity_lag_2,0.046821911560731976
Temperature_lag_4,0.04300962707996743
Precipitation,0.03420352441497953
Humidity_lag_3,0.03417405823415343
Humidity_lag_4,0.0335818900172153
Precipitation_lag_1,0.03257539500116436
Precipitation_lag_4,0.03194178984921508
Precipitation_lag_3,0.03190426964866875
Cases_lag_11,0.02437322099857012
Humidity,0.020419796317588328
Humidity_lag_1,0.019283235020434164
