Feature,Importance
Temperature_lag_3,0.13436633079625124
Temperature_lag_2,0.10615500441634407
Precipitation_lag_2,0.0963107860032181
Temperature_lag_1,0.08993121659274282
Precipitation,0.07470340533376423
Temperature_lag_4,0.0715211019899189
Precipitation_lag_1,0.0678956545184923
Humidity_lag_3,0.06177132536092925
Humidity_lag_2,0.05760949504077613
Humidity,0.04707568821064506
Temperature,0.04288118390009807
Humidity_lag_1,0.04147381164574287
Humidity_lag_4,0.0411082848609804
Precipitation_lag_3,0.03448837291696181
Precipitation_lag_4,0.032708338413134676
