Feature,Importance
Cases_lag_3,0.5362800618744926
Temperature_lag_4,0.1423385534035228
Precipitation_lag_4,0.04457159174562655
Precipitation_lag_3,0.023884160142701418
Cases_lag_4,0.02331124173866423
Humidity_lag_4,0.02239761227657736
Precipitation_lag_1,0.020493278024783096
Precipitation,0.01932649530520231
Humidity_lag_2,0.018900493827442088
Temperature_lag_3,0.016539921285871374
Temperature_lag_2,0.015390024438063992
Cases_lag_6,0.0149028793518532
Precipitation_lag_2,0.013054791831261634
Temperature,0.012737590662455743
Humidity_lag_1,0.012295582768786995
Humidity,0.011382181619663803
Cases_lag_10,0.009218114179466531
Cases_lag_11,0.00829474163359055
Temperature_lag_1,0.007615420256434315
Cases_lag_9,0.007600207847273044
Cases_lag_7,0.007508858219992437
Cases_lag_5,0.0041277974507361115
Cases_lag_8,0.003918593658077944
Humidity_lag_3,0.003909806457459849
