Feature,Importance
Cases_lag_4,0.4302746162501751
Temperature_lag_4,0.16451370831056267
Humidity,0.05373234856627473
Precipitation,0.03624572504555886
Precipitation_lag_4,0.03498286416115351
Humidity_lag_4,0.025851392947254394
Humidity_lag_2,0.022176072833580238
Temperature_lag_3,0.02109122871961276
Precipitation_lag_1,0.02065813511716144
Cases_lag_6,0.020226483694286066
Cases_lag_5,0.01949182578710412
Cases_lag_9,0.018721057157656665
Temperature_lag_2,0.01551597588897333
Temperature,0.01481361512424885
Humidity_lag_1,0.014035442747567286
Humidity_lag_3,0.012892079280284994
Cases_lag_8,0.01236093419503245
Temperature_lag_1,0.012124706616114705
Precipitation_lag_2,0.012042867317192311
Precipitation_lag_3,0.010875748978119784
Cases_lag_11,0.01087130442821484
Cases_lag_7,0.01040814647975997
Cases_lag_10,0.0060937203541110855
