Feature,Importance
Cases_lag_2,0.6890040596971277
Precipitation_lag_4,0.040850553204498624
Humidity_lag_4,0.02843329719663251
Cases_lag_4,0.02683615135545636
Cases_lag_3,0.022426861068491333
Temperature_lag_4,0.020931936395686215
Temperature_lag_1,0.02038966662935945
Cases_lag_6,0.01977950208533843
Precipitation_lag_2,0.015859502531860633
Cases_lag_8,0.013660185132285375
Temperature_lag_3,0.013496968070353612
Humidity_lag_2,0.010032851635968721
Precipitation_lag_1,0.009938141933678426
Precipitation,0.009718582040937299
Humidity,0.008382871783431478
Humidity_lag_1,0.007564528508797256
Temperature,0.007401408199226139
Humidity_lag_3,0.007242741993506812
Precipitation_lag_3,0.0062290878942162795
Cases_lag_10,0.00554065337174214
Temperature_lag_2,0.004286997966303833
Cases_lag_11,0.004155356615360215
Cases_lag_7,0.0029689122690558824
Cases_lag_9,0.0026283018356612338
Cases_lag_5,0.002240880585023938
