Feature,Importance
Cases_lag_8,0.13918348172190692
Temperature_lag_4,0.09515379143131668
Precipitation,0.08998434822476485
Humidity_lag_4,0.08396541392394202
Precipitation_lag_1,0.07472010104426154
Humidity,0.062048074783475037
Humidity_lag_2,0.05238501385047697
Cases_lag_10,0.04150735990933058
Humidity_lag_1,0.04019793311724459
Precipitation_lag_4,0.03925497287377357
Precipitation_lag_3,0.03686849984698713
Cases_lag_9,0.03539715790797274
Temperature_lag_1,0.034899829954776314
Precipitation_lag_2,0.03476942653412788
Cases_lag_11,0.03389760224750161
Temperature_lag_2,0.029194039148285205
Temperature,0.028945358418915528
Temperature_lag_3,0.02487597481237959
Humidity_lag_3,0.02275162024856108
