Feature,Importance
Cases_lag_1,0.7195587419642596
Cases_lag_2,0.10045269537722396
Precipitation_lag_4,0.020357665379955793
Humidity_lag_1,0.01924954186507139
Humidity,0.013774653035124334
Precipitation_lag_1,0.013108480218320078
Precipitation_lag_2,0.011575784244023684
Temperature_lag_4,0.011296980649379531
Temperature_lag_1,0.010842975072969007
Humidity_lag_4,0.009904621354325611
Temperature,0.007599166060037672
Temperature_lag_3,0.007321635944811188
Precipitation_lag_3,0.006669921364152997
Humidity_lag_3,0.006081168289033224
Precipitation,0.005564106855153828
Cases_lag_6,0.005488037778561191
Cases_lag_3,0.005231633342590141
Humidity_lag_2,0.004533849157374144
Cases_lag_4,0.004257113429491941
Cases_lag_8,0.003318604819631172
Cases_lag_9,0.0030427877699418437
Temperature_lag_2,0.0029776948568501264
Cases_lag_11,0.002698594813742697
Cases_lag_10,0.0021713607197804846
Cases_lag_7,0.001639530176403343
Cases_lag_5,0.0012826554617907495
