Feature,Importance
Cases_lag_4,0.33161887140401897
Cases_lag_9,0.09417969795458406
Cases_lag_5,0.07779428792849953
Cases_lag_10,0.07588447543095252
Precipitation,0.04068237371756474
Temperature_lag_4,0.03825270769646248
Humidity_lag_2,0.03312830720964946
Precipitation_lag_2,0.030910423869237612
Humidity_lag_4,0.030716284030406518
Cases_lag_11,0.029957819451505784
Precipitation_lag_4,0.025361770838539327
Humidity,0.024275136280093302
Humidity_lag_1,0.020998782585920073
Cases_lag_8,0.02034435401780359
Humidity_lag_3,0.01971333829899879
Temperature_lag_3,0.019162144721960137
Temperature,0.018679100611883003
Precipitation_lag_1,0.0182655743238546
Cases_lag_6,0.012789683127635322
Precipitation_lag_3,0.011815405511359747
Temperature_lag_2,0.011267453767902561
Cases_lag_7,0.007430031951009309
Temperature_lag_1,0.006771975270158503
