Feature,Importance
Cases_lag_3,0.370637623169263
Cases_lag_4,0.14729753836621737
Temperature_lag_3,0.04262317138926847
Cases_lag_9,0.03670880962420827
Temperature_lag_4,0.033682993122885356
Cases_lag_10,0.03282359195738019
Precipitation,0.030685354986528295
Humidity_lag_4,0.027806643913321837
Humidity_lag_3,0.026952831743196296
Temperature_lag_1,0.023928675527118862
Humidity,0.023164415762151995
Humidity_lag_2,0.022635970201907107
Precipitation_lag_4,0.022072764180541833
Cases_lag_5,0.01892430295466906
Humidity_lag_1,0.018904152876055517
Precipitation_lag_1,0.01816248057773688
Cases_lag_8,0.0154395823894042
Precipitation_lag_3,0.014557877004117984
Temperature_lag_2,0.014280528973664402
Cases_lag_7,0.013433077681904104
Precipitation_lag_2,0.013304680703372608
Cases_lag_11,0.013028799283208544
Cases_lag_6,0.00989164565843304
Temperature,0.009052487953444767
