Feature,Importance
Cases_lag_2,0.3729208677998953
Cases_lag_3,0.16014653271398646
Cases_lag_4,0.059784597796652454
Cases_lag_9,0.03973557522864033
Cases_lag_10,0.03563520058600702
Temperature_lag_4,0.03266985512580733
Precipitation_lag_2,0.030631676735575
Humidity_lag_2,0.023067538222179246
Precipitation_lag_4,0.0222365317359248
Cases_lag_11,0.021018018382636693
Precipitation,0.020689911232666454
Temperature_lag_3,0.019825640123568956
Humidity_lag_4,0.01770085264450177
Humidity_lag_1,0.01768483207561766
Humidity_lag_3,0.015669305414474304
Cases_lag_7,0.014834403326857527
Precipitation_lag_1,0.013452945578169617
Temperature_lag_2,0.012280787066547741
Precipitation_lag_3,0.011997397937425578
Humidity,0.01078394790521509
Cases_lag_8,0.01019301101030955
Cases_lag_5,0.009833921520812581
Temperature_lag_1,0.009388210084992837
Cases_lag_6,0.009021539550171313
Temperature,0.008796900201364305
