Feature,Importance
Cases_lag_4,0.3628312605212567
Cases_lag_5,0.14287683260587006
Temperature_lag_2,0.05393839024189629
Temperature_lag_4,0.05191463299554173
Humidity_lag_2,0.048287192824174326
Precipitation_lag_1,0.04526934298108981
Temperature_lag_3,0.0396106319936533
Cases_lag_9,0.03746970564174421
Cases_lag_10,0.022446511874453737
Humidity_lag_3,0.019421042817976294
Temperature,0.019100036665392214
Humidity_lag_4,0.016811770168574682
Humidity,0.01610179384754694
Precipitation,0.015359476882952442
Cases_lag_8,0.015328086297280706
Precipitation_lag_4,0.014353393311356558
Humidity_lag_1,0.013339048262152441
Cases_lag_11,0.01318751427383713
Cases_lag_6,0.012730129399214854
Temperature_lag_1,0.012022783976760534
Precipitation_lag_3,0.01170092395634591
Precipitation_lag_2,0.008459719536156655
Cases_lag_7,0.007439778924772285
