Feature,Importance
Cases_lag_3,0.5312717584489995
Temperature_lag_2,0.052252109707740815
Temperature_lag_4,0.05099201273496428
Humidity_lag_2,0.04012754803864873
Humidity_lag_1,0.03787717947369752
Humidity,0.029915378813404083
Cases_lag_4,0.028441459346190415
Precipitation_lag_1,0.02211516123269221
Cases_lag_5,0.02198357803759763
Cases_lag_11,0.019960789538734754
Temperature,0.017338366431771737
Cases_lag_8,0.017226554823039232
Precipitation_lag_3,0.014939381886747115
Cases_lag_10,0.014638342025140066
Humidity_lag_4,0.014584458876005452
Cases_lag_9,0.013870921271123654
Temperature_lag_1,0.013851134120730392
Precipitation_lag_2,0.011840828222008755
Precipitation,0.010736814320146037
Temperature_lag_3,0.010042013033875676
Humidity_lag_3,0.009471550080833979
Precipitation_lag_4,0.0058853027393008265
Cases_lag_7,0.005755440303210587
Cases_lag_6,0.004881916493396563
