Feature,Importance
Temperature_lag_4,0.2662554681314352
Precipitation_lag_4,0.08988786471056093
Humidity_lag_1,0.08416659235779023
Precipitation_lag_1,0.07100964373587253
Temperature_lag_2,0.06451809630758532
Temperature,0.053167267461701445
Temperature_lag_3,0.048862000765746746
Humidity_lag_2,0.048020048342168165
Humidity_lag_4,0.04423084109396169
Precipitation_lag_2,0.04331861668639749
Humidity_lag_3,0.04292456804506041
Temperature_lag_1,0.04084563046746646
Precipitation,0.03763337601354798
Humidity,0.033185748088405194
Precipitation_lag_3,0.03197423779230013
