Feature,Importance
Temperature_lag_3,0.16362405916503653
Temperature_lag_4,0.16172119714043773
Temperature_lag_2,0.1195876228816599
Precipitation_lag_1,0.07809414488463999
Precipitation_lag_4,0.06689106361895822
Humidity_lag_1,0.06018095507170998
Humidity_lag_3,0.051723524916314816
Temperature_lag_1,0.0516754513917602
Humidity_lag_2,0.04795236060261703
Precipitation,0.04289929203932519
Temperature,0.036927317232639714
Precipitation_lag_3,0.03546067672246841
Humidity_lag_4,0.032461674932786226
Precipitation_lag_2,0.026037624241192124
Humidity,0.024763035158453874
