Feature,Importance
Cases_lag_4,0.47087175836541817
Temperature_lag_4,0.06354958364697587
Cases_lag_5,0.05819689014205197
Cases_lag_10,0.05337964624470497
Cases_lag_6,0.045616109131698744
Precipitation_lag_4,0.040563353393833504
Temperature_lag_3,0.03509127682028188
Cases_lag_7,0.03381497188339082
Temperature_lag_2,0.02972729634237143
Cases_lag_8,0.023623505483596173
Temperature_lag_1,0.021705046027493687
Precipitation_lag_1,0.019768374510161266
Humidity_lag_4,0.019394386339755217
Cases_lag_9,0.01308786215250922
Humidity_lag_3,0.012638741362198511
Cases_lag_11,0.011226211423202829
Precipitation_lag_3,0.009669172981557707
Precipitation_lag_2,0.00874881282982276
Humidity,0.00833877675747087
Temperature,0.006058877458084965
Humidity_lag_2,0.005249419842742296
Precipitation,0.00490206875024076
Humidity_lag_1,0.004777858110436552
