Feature,Importance
Cases_lag_2,0.7016869086594859
Cases_lag_3,0.04976706769448875
Temperature_lag_4,0.03916652209000798
Precipitation_lag_4,0.025921867927243592
Cases_lag_10,0.025288906480264915
Precipitation_lag_1,0.015935300979357202
Cases_lag_5,0.012782395021890533
Humidity_lag_3,0.012780348905042012
Humidity_lag_4,0.01196250217923576
Cases_lag_4,0.01074886796839547
Cases_lag_6,0.009846265255998738
Temperature,0.009681708655017392
Humidity_lag_2,0.008598986366567807
Cases_lag_9,0.008416487759281865
Cases_lag_7,0.008376195237500156
Precipitation,0.00769813179917787
Temperature_lag_3,0.007112334146963396
Temperature_lag_1,0.006304375775777564
Temperature_lag_2,0.0060024017934812
Humidity_lag_1,0.004863954468744717
Precipitation_lag_2,0.0040440306829198575
Precipitation_lag_3,0.00402388117697122
Cases_lag_8,0.003987966478006124
Humidity,0.0026074042226522432
Cases_lag_11,0.0023951882755276566
