Feature,Importance
Humidity,0.1921516838949487
Humidity_lag_1,0.11490183893529489
Humidity_lag_2,0.10160749045362363
Precipitation_lag_1,0.09103122719978107
Precipitation,0.06665218666787111
Temperature_lag_4,0.06078921631387976
Humidity_lag_3,0.06056877823969684
Temperature,0.04954716625058555
Temperature_lag_3,0.0494387528891765
Precipitation_lag_2,0.04418488163634678
Temperature_lag_2,0.04358019053780826
Humidity_lag_4,0.03977830864599023
Temperature_lag_1,0.039035927921179624
Precipitation_lag_4,0.024016291482646928
Precipitation_lag_3,0.022716058931170038
