Feature,Importance
Precipitation_lag_1,0.10921672040950606
Humidity,0.09797479137157648
Cases_lag_8,0.07533767848904462
Temperature_lag_4,0.07113645949572116
Temperature_lag_2,0.07063079561588712
Temperature,0.06809981621729827
Humidity_lag_1,0.06189819749323814
Cases_lag_10,0.05947376287863443
Cases_lag_11,0.05575795394639428
Humidity_lag_2,0.05560349172669896
Humidity_lag_4,0.049827798871899066
Temperature_lag_1,0.046580168977982846
Temperature_lag_3,0.032592434304737926
Precipitation_lag_2,0.029916806903447127
Precipitation,0.02972269889531055
Cases_lag_9,0.027978028775517617
Humidity_lag_3,0.02521644799197067
Precipitation_lag_4,0.01737517293443717
Precipitation_lag_3,0.0156607747006974
