Feature,Importance
Cases_lag_2,0.7643063775925758
Cases_lag_3,0.049454416295096684
Temperature_lag_4,0.01947067124414064
Cases_lag_5,0.015249563553291812
Cases_lag_4,0.014852877566233196
Temperature_lag_1,0.01114673161738016
Precipitation_lag_3,0.01085485472036632
Precipitation_lag_2,0.010297675196704156
Cases_lag_8,0.010230251699225612
Humidity_lag_4,0.009411154202896071
Cases_lag_9,0.008865672886347292
Humidity_lag_1,0.008199735555266489
Precipitation_lag_1,0.007543279569863496
Cases_lag_11,0.007343542623747618
Temperature,0.0069920355102542995
Temperature_lag_3,0.006695682476059904
Precipitation_lag_4,0.006284257926561834
Humidity_lag_3,0.005055191710532407
Cases_lag_10,0.004954203083232025
Humidity,0.004691503737556101
Temperature_lag_2,0.004522819085648385
Humidity_lag_2,0.003813060169806245
Precipitation,0.003438931669485177
Cases_lag_6,0.0033077361225898444
Cases_lag_7,0.0030177741851385004
