Feature,Importance
Cases_lag_4,0.5623830456271678
Cases_lag_5,0.05157012165908165
Temperature_lag_4,0.04879436967159336
Cases_lag_6,0.04489445097240424
Humidity_lag_4,0.028069602826792835
Precipitation_lag_2,0.022382293881153703
Precipitation_lag_3,0.021120584367417445
Temperature_lag_3,0.01975858649550259
Cases_lag_11,0.01675908591326972
Temperature_lag_1,0.016650010583275737
Humidity_lag_1,0.016637603953863784
Precipitation_lag_1,0.015601967507878066
Cases_lag_10,0.0153107205889727
Precipitation_lag_4,0.015022558639114846
Cases_lag_8,0.014021351703855194
Temperature_lag_2,0.013335552535286814
Humidity,0.012663796603039207
Precipitation,0.012378318377449762
Cases_lag_9,0.011778864259874837
Humidity_lag_3,0.01062999969171387
Temperature,0.010497674468976642
Cases_lag_7,0.010169836173113957
Humidity_lag_2,0.009569603499201433
