Feature,Importance
Cases_lag_1,0.7651200255064894
Cases_lag_2,0.09922414819218904
Cases_lag_3,0.018071890906636377
Precipitation_lag_1,0.01620365064405055
Temperature_lag_1,0.014541448838410615
Cases_lag_11,0.00837591613021719
Precipitation_lag_2,0.006117955486631168
Temperature_lag_4,0.0055947713733103845
Cases_lag_4,0.005580692051371913
Humidity_lag_1,0.00555552067457188
Precipitation_lag_3,0.00540646205625556
Temperature,0.005283853657673588
Temperature_lag_3,0.004921571369690382
Humidity_lag_4,0.0046460605365823944
Humidity_lag_3,0.004257141277896066
Temperature_lag_2,0.004216956347221027
Precipitation,0.004143540825160143
Precipitation_lag_4,0.004120335483791108
Cases_lag_9,0.0030755980955801654
Cases_lag_5,0.0030753997157683204
Humidity,0.0024189500483553132
Humidity_lag_2,0.002384176802308568
Cases_lag_6,0.0022942169843655387
Cases_lag_8,0.002072343345661518
Cases_lag_7,0.0017193066052473463
Cases_lag_10,0.0015780670445645114
