Feature,Importance
Cases_lag_4,0.40041840337518236
Cases_lag_5,0.10097131132887086
Humidity_lag_4,0.06440927592641685
Cases_lag_6,0.04684397937684149
Cases_lag_8,0.04501940793309256
Cases_lag_7,0.04367472003570953
Cases_lag_10,0.03751845082880168
Humidity,0.03481493027123426
Cases_lag_11,0.03450818371942064
Temperature,0.02470641846267521
Cases_lag_9,0.021239915249062994
Precipitation_lag_1,0.02101674861440471
Precipitation_lag_2,0.018460004970837048
Humidity_lag_3,0.017417216612628055
Temperature_lag_4,0.016764303576049796
Precipitation,0.016129162448043556
Humidity_lag_1,0.012495253667726483
Humidity_lag_2,0.010651480767842276
Temperature_lag_1,0.008144307055515719
Precipitation_lag_3,0.0077203871469694
Precipitation_lag_4,0.006762679633338441
Temperature_lag_3,0.006178274153120301
Temperature_lag_2,0.004135184846215872
