Feature,Importance
Cases_lag_1,0.746224567711808
Cases_lag_2,0.04449512384183439
Cases_lag_8,0.021401217660238614
Cases_lag_6,0.018765630448720372
Cases_lag_5,0.01652681181091779
Cases_lag_7,0.01569161148739266
Humidity_lag_3,0.014918007685236628
Temperature_lag_4,0.012739408134532188
Cases_lag_3,0.012173540992785297
Temperature,0.01135877253018701
Humidity_lag_4,0.009796257215954252
Precipitation_lag_2,0.00966398877079379
Cases_lag_10,0.008379561329883822
Cases_lag_4,0.007927639014964998
Precipitation_lag_3,0.006826698789524113
Precipitation_lag_4,0.006781565724628866
Precipitation,0.006212193400310671
Temperature_lag_3,0.005838186977633884
Cases_lag_11,0.0047351727460390874
Precipitation_lag_1,0.003837955038805614
Humidity_lag_2,0.0036773018877536237
Cases_lag_9,0.003267445446819553
Temperature_lag_2,0.0025332430152087506
Humidity_lag_1,0.0024409198538956497
Temperature_lag_1,0.002099683079027095
Humidity,0.001687495405103382
