Feature,Importance
Cases_lag_8,0.20891939682989905
Cases_lag_10,0.10407529540323308
Cases_lag_9,0.09456890393633514
Humidity_lag_4,0.06305194350097215
Precipitation_lag_2,0.05969112737247808
Cases_lag_11,0.05744878902247916
Humidity,0.05424458910981723
Precipitation_lag_1,0.04859504510362291
Humidity_lag_3,0.042361296389630335
Humidity_lag_2,0.04110832002489888
Precipitation,0.037074334556736865
Humidity_lag_1,0.032452833102952335
Temperature_lag_2,0.03099233562235057
Precipitation_lag_4,0.027754192228209837
Precipitation_lag_3,0.024469467367327455
Temperature_lag_1,0.023449827146627817
Temperature_lag_4,0.01888152586709667
Temperature,0.0172025968624209
Temperature_lag_3,0.01365818055291156
