Feature,Importance
Cases_lag_3,0.5216724995729676
Precipitation_lag_1,0.060755906812237095
Humidity_lag_4,0.047248675768290796
Cases_lag_4,0.047176118433148166
Cases_lag_5,0.04097014671078396
Cases_lag_6,0.03164690658691158
Precipitation,0.029131000392142413
Temperature_lag_4,0.021784684293167062
Precipitation_lag_2,0.02167053611476678
Precipitation_lag_3,0.018984368623296336
Cases_lag_7,0.018045231155349714
Temperature_lag_1,0.016891661094700135
Humidity_lag_1,0.014777055302298893
Humidity_lag_2,0.014057630860765936
Humidity,0.013593859091678196
Precipitation_lag_4,0.013498311082577779
Humidity_lag_3,0.012592815137890425
Temperature_lag_3,0.012101019112049806
Temperature_lag_2,0.010154277786979195
Cases_lag_11,0.009575794765539894
Cases_lag_8,0.007736286308630754
Cases_lag_10,0.007546580042700335
Temperature,0.004881923708535581
Cases_lag_9,0.003506711242591777
