Feature,Importance
Cases_lag_2,0.6658340659472328
Cases_lag_3,0.04320813096905964
Precipitation,0.03912308689147396
Humidity_lag_4,0.036033007513616114
Precipitation_lag_1,0.024861907567039973
Temperature_lag_4,0.020771388643436958
Cases_lag_4,0.018281572127930242
Cases_lag_6,0.01680669490296695
Precipitation_lag_2,0.016287185445305847
Precipitation_lag_4,0.013994638801563635
Temperature_lag_3,0.011195338390041859
Humidity_lag_3,0.01058614999442712
Cases_lag_10,0.008803614618548462
Cases_lag_5,0.008772801878005717
Temperature_lag_1,0.008734605076512896
Temperature_lag_2,0.007891775936454173
Humidity_lag_1,0.00693311589250716
Humidity_lag_2,0.0066404421044572465
Temperature,0.006466524147109616
Cases_lag_9,0.00631981140878967
Precipitation_lag_3,0.005996771233907609
Humidity,0.005782902783706399
Cases_lag_8,0.00398069579459379
Cases_lag_7,0.0037874552941554677
Cases_lag_11,0.0029063166371565406
