Feature,Importance
Cases_lag_4,0.2944648990538589
Cases_lag_5,0.1441569775840338
Humidity_lag_4,0.0846221944188006
Cases_lag_6,0.07459642490126937
Cases_lag_7,0.059238464615345085
Precipitation_lag_2,0.04463239727892474
Precipitation_lag_3,0.043568712759099855
Cases_lag_8,0.03852961966367689
Temperature_lag_4,0.030777546375942908
Precipitation_lag_1,0.025792455153933594
Humidity,0.0222828892958339
Humidity_lag_3,0.018397931437845336
Humidity_lag_1,0.01670776527916383
Cases_lag_11,0.013044668774872531
Temperature_lag_3,0.012723940693973996
Precipitation_lag_4,0.012189964697869987
Temperature_lag_1,0.011357148466029017
Humidity_lag_2,0.010270077695812254
Cases_lag_9,0.010220808072358211
Temperature,0.009290314044240702
Cases_lag_10,0.008857876733185357
Temperature_lag_2,0.008672005186814618
Precipitation,0.005604917817114522
