Feature,Importance
Cases_lag_8,0.24222407424681291
Temperature_lag_4,0.08861570352224558
Cases_lag_9,0.0818914514186962
Cases_lag_10,0.0751558139001645
Precipitation_lag_4,0.06998320474254897
Precipitation_lag_2,0.06541133355259222
Precipitation_lag_1,0.06076122510609913
Precipitation,0.045516647002037273
Precipitation_lag_3,0.03947778503837959
Humidity_lag_4,0.039029306009639816
Temperature,0.03156299575751862
Humidity,0.030241316166723806
Temperature_lag_3,0.026041661009191683
Humidity_lag_3,0.022376483807536984
Humidity_lag_2,0.01876033606836517
Temperature_lag_1,0.016807663170829892
Temperature_lag_2,0.01606812151137236
Humidity_lag_1,0.01531849431773906
Cases_lag_11,0.014756383651506376
