Feature,Importance
Cases_lag_2,0.6284322931594801
Cases_lag_3,0.04782104557255889
Precipitation_lag_3,0.039592660912743
Precipitation_lag_4,0.039445800111200795
Temperature_lag_4,0.02806855223113672
Humidity_lag_4,0.01847495535087366
Humidity_lag_1,0.01665309611934425
Cases_lag_8,0.016132848602405568
Humidity,0.015243444558324507
Temperature_lag_1,0.015193478313966391
Precipitation,0.013878319068952505
Temperature,0.01292929719104091
Cases_lag_4,0.012720754555552195
Temperature_lag_3,0.012209179732304221
Humidity_lag_3,0.011221943748649585
Temperature_lag_2,0.01008109066009737
Precipitation_lag_1,0.009358275026139323
Humidity_lag_2,0.009046672851770183
Cases_lag_5,0.009020813303390333
Precipitation_lag_2,0.0075465612884507835
Cases_lag_7,0.00735410173745295
Cases_lag_6,0.005993057823526318
Cases_lag_10,0.005698819811415928
Cases_lag_11,0.003997044616691912
Cases_lag_9,0.0038858936525315423
