Feature,Importance
Cases_lag_2,0.7536485665588231
Cases_lag_3,0.05077432755071318
Temperature_lag_4,0.019464653599450342
Cases_lag_10,0.018774743538403308
Cases_lag_7,0.017710542130323068
Cases_lag_6,0.01375728873548209
Cases_lag_9,0.012229420100917545
Temperature,0.010604373012470324
Cases_lag_11,0.009646449782442095
Humidity_lag_2,0.00901586583689908
Precipitation_lag_3,0.008996789084147716
Humidity_lag_4,0.008388466657543074
Cases_lag_4,0.007988873051059863
Precipitation_lag_1,0.007718868219980418
Temperature_lag_3,0.006922166686161599
Temperature_lag_2,0.006917065529363443
Temperature_lag_1,0.006350335019789166
Cases_lag_5,0.005219738485933442
Precipitation,0.004632365343434759
Cases_lag_8,0.004220012480381388
Humidity,0.004022144170327712
Humidity_lag_1,0.003553805429796665
Precipitation_lag_4,0.0035052044463776705
Precipitation_lag_2,0.0029953005160680206
Humidity_lag_3,0.0029426340337109324
