Feature,Importance
Cases_lag_8,0.21754903614267646
Cases_lag_11,0.10360406704400038
Temperature_lag_4,0.09846581397097892
Precipitation_lag_1,0.06480330153143284
Cases_lag_9,0.05989464677081182
Precipitation,0.050477282295317234
Humidity,0.043153954286575404
Precipitation_lag_2,0.04141524559283021
Precipitation_lag_3,0.03967207805564446
Temperature_lag_1,0.03717865324356319
Humidity_lag_1,0.03708365858852561
Temperature_lag_2,0.03240855476742285
Cases_lag_10,0.03163838371803539
Temperature_lag_3,0.029931971925874767
Precipitation_lag_4,0.027357140981506975
Humidity_lag_4,0.025175042061604622
Humidity_lag_3,0.02188776387439157
Humidity_lag_2,0.021454456404702577
Temperature,0.016848948744104846
