Feature,Importance
Cases_lag_1,0.319992803026034
Cases_lag_2,0.193118271257539
Cases_lag_3,0.11914027734371117
Cases_lag_4,0.09196870939297451
Precipitation_lag_2,0.03389855209979557
Cases_lag_6,0.023269427981358223
Cases_lag_5,0.021853263797342374
Precipitation,0.01849529002016413
Temperature_lag_2,0.017272180765209862
Temperature,0.01530718391247476
Temperature_lag_3,0.015031725538017536
Precipitation_lag_1,0.014867600073819957
Humidity_lag_3,0.012845804991145357
Temperature_lag_1,0.01247928532549063
Cases_lag_10,0.011965336080943032
Temperature_lag_4,0.011857010785424187
Humidity_lag_2,0.011407260877777966
Precipitation_lag_3,0.009500944891014322
Humidity,0.007699908238395019
Humidity_lag_4,0.00646747604263222
Precipitation_lag_4,0.0064553583650478275
Humidity_lag_1,0.006318074261757338
Cases_lag_9,0.005427970049931422
Cases_lag_7,0.005115262989084629
Cases_lag_11,0.004235960832345385
Cases_lag_8,0.004009061060569573
