Feature,Importance
Cases_lag_4,0.5511153387589313
Cases_lag_11,0.06404130787665724
Cases_lag_5,0.060291639422833054
Cases_lag_9,0.05033806633230428
Cases_lag_10,0.03457791193010053
Temperature_lag_4,0.02411040364570422
Temperature_lag_3,0.021973496512893407
Precipitation_lag_1,0.021014130255244807
Humidity_lag_4,0.019863209154428206
Cases_lag_8,0.017658378577273103
Humidity_lag_2,0.0170321854622569
Precipitation,0.015364367396915901
Temperature_lag_1,0.015021450519793993
Humidity_lag_3,0.012962468279098093
Temperature_lag_2,0.012837605700702111
Humidity_lag_1,0.01195815463859504
Precipitation_lag_2,0.010341860553828004
Cases_lag_7,0.009735366460296956
Humidity,0.008392276541197867
Cases_lag_6,0.008216121430528604
Temperature,0.0064398745200443495
Precipitation_lag_4,0.004606305562091153
Precipitation_lag_3,0.002108080468280708
