Feature,Importance
Cases_lag_1,0.5637998639471965
Cases_lag_2,0.20136651339135886
Cases_lag_3,0.06464250703241256
Precipitation,0.03366642184647332
Precipitation_lag_4,0.01944327666974287
Cases_lag_5,0.012817071542513861
Cases_lag_4,0.012754994390268467
Temperature_lag_3,0.01180935507410499
Humidity_lag_1,0.010070319381585388
Cases_lag_11,0.008093062184769616
Precipitation_lag_1,0.007689171718783224
Humidity,0.007086163853711871
Precipitation_lag_2,0.006278276407646406
Cases_lag_10,0.005733775839049699
Temperature_lag_4,0.005693936912247375
Cases_lag_7,0.005174822464543845
Cases_lag_8,0.004414651845917308
Humidity_lag_2,0.004319252447197671
Cases_lag_9,0.0037343532659867193
Humidity_lag_3,0.0021018276948442938
Humidity_lag_4,0.0018876930648308585
Temperature,0.0017038517573852597
Precipitation_lag_3,0.0015927928840653756
Temperature_lag_2,0.0015590314841630857
Temperature_lag_1,0.0013636996586335372
Cases_lag_6,0.0012033132405670636
