Feature,Importance
Cases_lag_1,0.5544261588559144
Cases_lag_2,0.19839564813797128
Cases_lag_3,0.03747767324173686
Precipitation_lag_4,0.02159916390806736
Precipitation_lag_1,0.018838018313917862
Temperature_lag_4,0.018304206897807835
Cases_lag_6,0.01780087516045747
Temperature_lag_1,0.014510301419545821
Humidity_lag_1,0.011367193930288589
Humidity_lag_3,0.010523835911186582
Cases_lag_10,0.010505391175639754
Temperature_lag_2,0.009008600158744223
Temperature_lag_3,0.008491283927376829
Precipitation_lag_2,0.007939521992835472
Precipitation_lag_3,0.007399078397643219
Cases_lag_5,0.0068028870666835784
Temperature,0.0066549266363634015
Humidity,0.00620595443739968
Precipitation,0.006070058377419197
Humidity_lag_2,0.0052047964030365905
Humidity_lag_4,0.005117062903718998
Cases_lag_4,0.004906344912766814
Cases_lag_9,0.0037526988782221127
Cases_lag_7,0.003212232007485818
Cases_lag_11,0.0028687836315740047
Cases_lag_8,0.002617303316196124
