Feature,Importance
Cases_lag_3,0.46766020428718186
Temperature_lag_4,0.09255157737086345
Humidity_lag_4,0.08775935318453668
Cases_lag_4,0.058476107650612334
Temperature_lag_2,0.04938495521087663
Temperature_lag_3,0.048962972041631116
Cases_lag_5,0.020340006081716946
Precipitation_lag_4,0.016069423165588348
Precipitation_lag_2,0.016040019992056787
Cases_lag_6,0.014908732223239402
Humidity_lag_3,0.013757519016202759
Temperature_lag_1,0.012744030163375721
Cases_lag_10,0.01174796060181073
Precipitation,0.011095848317362707
Precipitation_lag_3,0.010830331925073544
Humidity,0.010686076423378908
Precipitation_lag_1,0.009872099658349667
Cases_lag_7,0.009134181210760935
Humidity_lag_1,0.008791268855293598
Cases_lag_8,0.008464469908982947
Temperature,0.006424077506013531
Humidity_lag_2,0.005917194165723795
Cases_lag_9,0.005571865237447599
Cases_lag_11,0.0028097258019199453
