Feature,Importance
Temperature_lag_4,0.1674451052540274
Humidity_lag_4,0.13008620891782155
Humidity_lag_1,0.08192707151117369
Temperature_lag_1,0.07812084434839733
Humidity_lag_3,0.07301372217656218
Humidity,0.06409356403148225
Temperature_lag_3,0.06389288523049035
Precipitation_lag_2,0.05718015529738648
Temperature_lag_2,0.04691272949340211
Humidity_lag_2,0.03839673475787641
Precipitation_lag_1,0.035357042451631675
Precipitation,0.03472878215182523
Precipitation_lag_4,0.02997226176969335
Cases_lag_8,0.025829829338600344
Precipitation_lag_3,0.022540541999343272
Temperature,0.018683435967973127
Cases_lag_10,0.012916662479132208
Cases_lag_11,0.01085554395534114
Cases_lag_9,0.008046878867839885
