Feature,Importance
Cases_lag_2,0.6184052776932653
Cases_lag_4,0.05038824336459583
Cases_lag_3,0.04669674060090392
Temperature_lag_4,0.029851498565979896
Precipitation_lag_2,0.026913379122373158
Cases_lag_6,0.020353705829264074
Humidity_lag_4,0.018890086973260008
Cases_lag_5,0.018885058833559867
Temperature_lag_3,0.018813075689174025
Cases_lag_7,0.01813453338549668
Precipitation_lag_4,0.01726703375437554
Temperature_lag_1,0.01702999303288233
Humidity_lag_2,0.01428954059431243
Humidity_lag_3,0.014137869008933239
Temperature,0.010483960434835035
Precipitation,0.010435041275456941
Precipitation_lag_3,0.010054575914570566
Temperature_lag_2,0.008073330004132177
Humidity,0.007496676294875326
Humidity_lag_1,0.007267699577471849
Precipitation_lag_1,0.005269625125965771
Cases_lag_9,0.005114160503891662
Cases_lag_10,0.002708484581122465
Cases_lag_8,0.0020553457857636543
Cases_lag_11,0.0009850640535383332
