Feature,Importance
Cases_lag_2,0.5681761068380922
Cases_lag_3,0.10574488160482393
Cases_lag_8,0.03409656582099131
Precipitation,0.030590043559554886
Precipitation_lag_2,0.030401713640972137
Cases_lag_6,0.027319289065414466
Precipitation_lag_3,0.024921455086671988
Cases_lag_5,0.0203137140168726
Cases_lag_4,0.016725370982660862
Cases_lag_9,0.015319926500140916
Humidity,0.011326986196983184
Temperature,0.011255279673102513
Temperature_lag_3,0.01108936041017946
Temperature_lag_2,0.009742923751824447
Cases_lag_10,0.00954031735484177
Temperature_lag_1,0.009510578605748136
Temperature_lag_4,0.008480467746719162
Precipitation_lag_4,0.008441386334966631
Humidity_lag_3,0.007797187817973608
Precipitation_lag_1,0.007446918700377736
Cases_lag_7,0.006757398030838581
Humidity_lag_1,0.006608404174484868
Cases_lag_11,0.006358957259305191
Humidity_lag_4,0.006107837046778872
Humidity_lag_2,0.0059269297796806135
