Feature,Importance
Cases_lag_2,0.4061905082201173
Cases_lag_1,0.2471584654016569
Cases_lag_3,0.06011493658959328
Precipitation,0.03393594536923277
Precipitation_lag_2,0.027257885906531956
Cases_lag_8,0.026204301573605163
Cases_lag_6,0.02321053527819417
Precipitation_lag_3,0.02110223537215524
Cases_lag_4,0.01969422345290947
Temperature,0.013253823726767618
Cases_lag_5,0.01158734573142517
Precipitation_lag_4,0.0112838404337696
Temperature_lag_3,0.011253202038790268
Humidity,0.010310571664494983
Humidity_lag_4,0.009263042946263334
Cases_lag_10,0.0084819221360067
Cases_lag_9,0.007774678122953999
Temperature_lag_4,0.007486275777993093
Cases_lag_7,0.007076698306623112
Precipitation_lag_1,0.00700906333056042
Cases_lag_11,0.006372703371207611
Humidity_lag_3,0.005886478296832264
Temperature_lag_1,0.005861411556426187
Humidity_lag_2,0.0041883726663379875
Humidity_lag_1,0.004141674799342078
Temperature_lag_2,0.0038998579302091936
