Feature,Importance
Cases_lag_2,0.5712821347637149
Cases_lag_3,0.054294181865293056
Precipitation,0.03177980648941974
Cases_lag_9,0.030035467316213774
Cases_lag_4,0.027496896601073597
Cases_lag_5,0.022625226391300855
Precipitation_lag_1,0.021012519445535793
Temperature_lag_3,0.01915329976192697
Humidity_lag_3,0.018796964725769333
Cases_lag_8,0.01854555135127108
Temperature,0.01783974604483207
Humidity_lag_4,0.017729433328029873
Temperature_lag_4,0.017332420662716848
Precipitation_lag_2,0.0163821360799861
Temperature_lag_2,0.0162054068968376
Temperature_lag_1,0.01475596228279934
Humidity_lag_2,0.012512362907629446
Precipitation_lag_4,0.011824662067775635
Cases_lag_10,0.009550168143093663
Humidity,0.00944668015813696
Precipitation_lag_3,0.009274474911408839
Cases_lag_7,0.008808438108252699
Cases_lag_6,0.008755707165424969
Humidity_lag_1,0.008696310711809272
Cases_lag_11,0.00586404181974774
