Feature,Importance
Cases_lag_8,0.11544106823550597
Precipitation_lag_1,0.09616634597317336
Precipitation,0.09031487709944346
Humidity_lag_4,0.07886593791078804
Precipitation_lag_2,0.06251896502538597
Humidity,0.05831676320792239
Cases_lag_9,0.05121761751830592
Temperature_lag_4,0.04933060432877671
Humidity_lag_1,0.0454107922180345
Precipitation_lag_4,0.04320220620468206
Temperature_lag_1,0.04289459167007976
Humidity_lag_3,0.04070895236923227
Temperature,0.04049529089165465
Temperature_lag_2,0.03626531210011447
Humidity_lag_2,0.03286674691693608
Cases_lag_10,0.032770452382165485
Precipitation_lag_3,0.03234957781398827
Temperature_lag_3,0.030873708476352756
Cases_lag_11,0.019990189657458038
