Feature,Importance
Temperature_lag_4,0.24389743997427826
Cases_lag_8,0.18674819838706114
Cases_lag_10,0.08463311714702598
Cases_lag_9,0.07832831176459117
Humidity_lag_4,0.053352295856871124
Precipitation_lag_1,0.039289954156765484
Precipitation_lag_2,0.03457888874717406
Precipitation_lag_3,0.034364242907589285
Humidity_lag_3,0.0291820530078219
Temperature_lag_3,0.02880504333818731
Temperature_lag_2,0.025687805738144675
Humidity_lag_1,0.025605340925660865
Cases_lag_11,0.02509719510401891
Precipitation,0.02394063677734881
Humidity_lag_2,0.02250501816663429
Temperature,0.021461178405452083
Precipitation_lag_4,0.01554739514879661
Humidity,0.014882936618212456
Temperature_lag_1,0.012092947828365508
