Feature,Importance
Cases_lag_3,0.4702124735151905
Cases_lag_4,0.15307741465876215
Temperature_lag_4,0.07828920425678161
Humidity_lag_4,0.07637557805772428
Temperature_lag_3,0.037433897787553204
Humidity_lag_3,0.02327743678685254
Humidity_lag_2,0.019579141225358452
Precipitation,0.016101009166130973
Cases_lag_9,0.013837431876480193
Cases_lag_7,0.012631459499654605
Precipitation_lag_1,0.01106349063633841
Precipitation_lag_2,0.010503314717581098
Temperature_lag_2,0.009878930301896216
Temperature,0.009436377731551452
Cases_lag_6,0.009115023060054739
Humidity,0.007966364221220813
Temperature_lag_1,0.007258754087464426
Cases_lag_10,0.0059472471978996196
Cases_lag_11,0.005771982914665661
Precipitation_lag_4,0.005638631958309541
Cases_lag_5,0.005254502857127082
Cases_lag_8,0.00445182803400556
Precipitation_lag_3,0.004403052162535287
Humidity_lag_1,0.0024954532888615604
