Feature,Importance
Temperature_lag_3,0.14604832248343652
Temperature_lag_4,0.108094493024772
Humidity_lag_4,0.0835103511594875
Temperature_lag_2,0.08312237838125103
Humidity_lag_2,0.06343469091394131
Temperature,0.06150197369338383
Humidity,0.0595661787779223
Temperature_lag_1,0.05857988008772671
Precipitation_lag_3,0.05742784905012737
Precipitation,0.05659683492199268
Humidity_lag_3,0.051962888173447075
Precipitation_lag_4,0.048212242391712005
Humidity_lag_1,0.04276328127666307
Precipitation_lag_2,0.04246910215353914
Precipitation_lag_1,0.036709533510597615
