Feature,Importance
Cases_lag_5,0.2786844869968189
Cases_lag_4,0.12590558544309738
Cases_lag_3,0.08958975174773379
Temperature,0.06069487822876267
Temperature_lag_2,0.05113346500158227
Temperature_lag_4,0.048304082115776
Temperature_lag_3,0.03432011820346226
Temperature_lag_1,0.026073753892577257
Humidity_lag_2,0.023891418940030267
Precipitation,0.023047214152274162
Humidity_lag_3,0.022728422891120065
Precipitation_lag_4,0.021358977569663973
Precipitation_lag_2,0.021336783361598728
Cases_lag_6,0.0206353815913596
Precipitation_lag_3,0.01920012291051899
Humidity,0.019077789377555148
Cases_lag_8,0.01848008338588479
Precipitation_lag_1,0.01682830434266577
Humidity_lag_4,0.016461714592067706
Cases_lag_9,0.015129922446196006
Cases_lag_10,0.015029873960384377
Cases_lag_11,0.01459353922404046
Humidity_lag_1,0.010690528261300822
Cases_lag_7,0.006803801363528764
