Feature,Importance
Cases_lag_4,0.5083525828967315
Cases_lag_11,0.057030046294226575
Humidity_lag_4,0.051005922481815895
Cases_lag_8,0.038494390277381406
Cases_lag_10,0.03677683145865742
Humidity,0.032636446653637005
Cases_lag_9,0.030382396457513994
Temperature_lag_4,0.02580822037487617
Cases_lag_6,0.02291592932553507
Temperature_lag_3,0.021455410121622533
Precipitation_lag_3,0.02109842815823154
Precipitation,0.01931602023955719
Precipitation_lag_1,0.01924147013278674
Temperature,0.01896805666891579
Humidity_lag_1,0.017515950963830157
Cases_lag_5,0.015107740682504294
Cases_lag_7,0.013874204832139839
Humidity_lag_3,0.01308920183496418
Humidity_lag_2,0.010574432461322102
Temperature_lag_2,0.009646553661962435
Precipitation_lag_2,0.006360999391807869
Precipitation_lag_4,0.006290538374547379
Temperature_lag_1,0.004058226255432911
