Feature,Importance
Cases_lag_3,0.6181846778690175
Humidity_lag_4,0.044746119770684246
Cases_lag_10,0.03730193273401629
Precipitation_lag_1,0.03234798908968162
Humidity_lag_2,0.031462588555905883
Humidity,0.023685319384532635
Cases_lag_4,0.020209686225218702
Cases_lag_11,0.014753256054737731
Cases_lag_7,0.0144028327336305
Humidity_lag_1,0.013594572208172536
Precipitation_lag_4,0.01305474012218778
Precipitation,0.012921013796426083
Temperature_lag_3,0.012802139649505518
Cases_lag_8,0.012747211363100999
Humidity_lag_3,0.012476098151293209
Precipitation_lag_3,0.012231688661672077
Temperature_lag_2,0.011175790888658412
Temperature_lag_4,0.011049667105911955
Cases_lag_9,0.010260785142186875
Cases_lag_5,0.009447019957201876
Temperature,0.009210323083982919
Cases_lag_6,0.009096509752725435
Temperature_lag_1,0.006774211115709995
Precipitation_lag_2,0.006063826583839233
