Feature,Importance
Cases_lag_2,0.7427979785732856
Cases_lag_3,0.019593579047848673
Humidity_lag_2,0.01873723737694441
Temperature_lag_3,0.017225370144337802
Temperature_lag_1,0.01649613598556102
Humidity_lag_1,0.016398851468919697
Precipitation_lag_3,0.015995590013361472
Humidity_lag_4,0.012032939188794495
Precipitation_lag_1,0.011712420166788428
Humidity_lag_3,0.011708959126732496
Humidity,0.011263349282215493
Temperature_lag_4,0.010975694911860645
Cases_lag_10,0.010911519608216952
Precipitation,0.010513746654389757
Temperature,0.010213526328695516
Cases_lag_9,0.009454149716319301
Precipitation_lag_4,0.008251889310950772
Cases_lag_4,0.007920724946892284
Cases_lag_5,0.007533658654866941
Temperature_lag_2,0.0071213376229269714
Cases_lag_11,0.007019276737027486
Cases_lag_8,0.0052576822511746935
Cases_lag_6,0.0044946156434531115
Cases_lag_7,0.0037306204731711676
Precipitation_lag_2,0.0026391467652650095
