Feature,Importance
Cases_lag_2,0.3536397748844735
Cases_lag_6,0.1107654044705489
Precipitation_lag_2,0.08306920044993546
Cases_lag_3,0.06993492101049939
Cases_lag_4,0.05400897413969966
Cases_lag_5,0.051681264957673174
Temperature_lag_4,0.037767498016301713
Precipitation_lag_1,0.027089535402264768
Cases_lag_10,0.020815582854346846
Precipitation,0.020772046684446134
Precipitation_lag_3,0.020013291250433773
Humidity_lag_1,0.014909690821271672
Humidity,0.014634642352860515
Precipitation_lag_4,0.012289386902630615
Temperature,0.011493174473914585
Humidity_lag_3,0.011422539413959019
Temperature_lag_3,0.011094209096716505
Humidity_lag_2,0.010937486713503738
Humidity_lag_4,0.010832898989873347
Cases_lag_7,0.010315658617764354
Temperature_lag_1,0.010225381800860918
Cases_lag_8,0.009637034070998744
Cases_lag_11,0.009300758166847278
Cases_lag_9,0.00756861179095427
Temperature_lag_2,0.005781032667221191
