Feature,Importance
Cases_lag_6,0.23512563190286093
Cases_lag_4,0.18011612241313213
Cases_lag_5,0.11124620848133039
Precipitation_lag_2,0.059189341939585256
Cases_lag_10,0.05784871924717785
Temperature_lag_4,0.05686912385840899
Precipitation_lag_1,0.032881285246400466
Humidity_lag_4,0.026358068974142945
Humidity,0.025542812752345885
Cases_lag_11,0.024104756361263444
Cases_lag_7,0.021632366849981904
Cases_lag_9,0.020785871575223956
Precipitation_lag_4,0.020147821308075315
Cases_lag_8,0.020068126428457834
Precipitation,0.019933132313175655
Precipitation_lag_3,0.012977789817828909
Humidity_lag_3,0.012191084539720695
Temperature_lag_3,0.011830103752874474
Humidity_lag_1,0.01172880477974778
Humidity_lag_2,0.01142547888977969
Temperature_lag_1,0.009610569450654723
Temperature_lag_2,0.009494280593190955
Temperature,0.008892498524640021
