Feature,Importance
Cases_lag_1,0.4272990274549028
Cases_lag_2,0.11521966137956272
Cases_lag_6,0.06037428857652981
Precipitation_lag_2,0.048847000509822394
Cases_lag_4,0.047900181806041
Cases_lag_3,0.045118349433717356
Precipitation_lag_1,0.030887550805943034
Precipitation,0.025435166623505704
Cases_lag_5,0.0235068841166914
Temperature_lag_4,0.019746749409755338
Temperature_lag_1,0.01911930379990942
Humidity,0.01454958080195188
Humidity_lag_4,0.014303806648265985
Cases_lag_10,0.012137503595856388
Cases_lag_8,0.011004847689532032
Precipitation_lag_3,0.010940009763017
Temperature,0.010552341106476532
Precipitation_lag_4,0.009507166163233362
Humidity_lag_2,0.008976291767056513
Humidity_lag_3,0.008567371560411834
Temperature_lag_3,0.008331200352748288
Cases_lag_9,0.007958428592469315
Temperature_lag_2,0.006843569800232072
Humidity_lag_1,0.005915536109225005
Cases_lag_11,0.004537652214393906
Cases_lag_7,0.0024205299187489947
