Feature,Importance
Cases_lag_4,0.48394752832984705
Precipitation_lag_1,0.05950837921279147
Cases_lag_10,0.05581074031121096
Cases_lag_5,0.04615719174069046
Precipitation_lag_2,0.037975474311104776
Humidity,0.03357467221552947
Cases_lag_11,0.033030600387733165
Cases_lag_9,0.026916209006809487
Temperature_lag_4,0.022564612102958605
Temperature_lag_1,0.022042569273263788
Temperature,0.020456363845100745
Precipitation_lag_4,0.01900451291382418
Temperature_lag_3,0.01731192421310947
Cases_lag_6,0.015538840180887928
Precipitation,0.015517386921652703
Precipitation_lag_3,0.013302046035759905
Humidity_lag_3,0.012556413484392813
Cases_lag_8,0.01231447956781483
Humidity_lag_4,0.011930000799608334
Cases_lag_7,0.011165127109580082
Humidity_lag_1,0.010444379250442962
Humidity_lag_2,0.010113394808631142
Temperature_lag_2,0.008817153977255675
