Feature,Importance
Cases_lag_3,0.5199951756989103
Cases_lag_4,0.10022894046255482
Cases_lag_10,0.052711100728269226
Precipitation,0.03042571100136785
Cases_lag_9,0.026913970342029823
Precipitation_lag_1,0.02188484873859337
Cases_lag_7,0.020069808452218164
Humidity,0.0200467788269475
Temperature_lag_2,0.019423965637185858
Cases_lag_5,0.019239253858337635
Temperature_lag_4,0.018990161083931797
Precipitation_lag_2,0.018054371486186688
Precipitation_lag_4,0.014623020418063766
Cases_lag_11,0.01359744663583085
Temperature_lag_3,0.013384010236134223
Humidity_lag_3,0.013298341940989682
Humidity_lag_4,0.012323469654961536
Cases_lag_6,0.011273346414423686
Cases_lag_8,0.010563484625628046
Humidity_lag_1,0.01013836226312938
Temperature,0.010049717963940587
Precipitation_lag_3,0.008933364992063993
Temperature_lag_1,0.008601710228436941
Humidity_lag_2,0.005229638309864355
