Feature,Importance
Cases_lag_2,0.6798110352279957
Cases_lag_3,0.05414120167207082
Cases_lag_6,0.03876055216337411
Cases_lag_7,0.024185737407522664
Cases_lag_4,0.019988405257527906
Humidity_lag_2,0.016910626137896678
Cases_lag_10,0.012331728638887882
Cases_lag_9,0.012163858119968078
Precipitation_lag_2,0.010965527112107767
Precipitation_lag_3,0.010527482867219806
Humidity_lag_4,0.010446835230927586
Precipitation_lag_4,0.010157729586387101
Temperature_lag_4,0.009658837985228538
Cases_lag_5,0.009247936537379795
Temperature_lag_2,0.009086668173208157
Precipitation_lag_1,0.008801197007576693
Temperature_lag_1,0.008688688287921619
Precipitation,0.008077321643386464
Temperature_lag_3,0.007906323373482549
Cases_lag_8,0.007439699904748506
Humidity_lag_1,0.006403490972489697
Temperature,0.00625012795887639
Humidity,0.0062406205155180255
Cases_lag_11,0.005915441012823032
Humidity_lag_3,0.0058929272054744535
