Feature,Importance
Cases_lag_3,0.5378981963030354
Cases_lag_8,0.05038645440020598
Cases_lag_7,0.04719534721879813
Cases_lag_9,0.046969668920902596
Cases_lag_10,0.034892937715162636
Precipitation_lag_2,0.027560140591367153
Cases_lag_6,0.026319002064189512
Cases_lag_4,0.02278722887934555
Precipitation_lag_3,0.022394651356681287
Humidity_lag_2,0.021927710590842992
Humidity_lag_4,0.016223425026754303
Humidity_lag_3,0.015923724049209005
Cases_lag_5,0.014092126635022838
Temperature,0.013160527912283865
Temperature_lag_3,0.0128598325626333
Humidity_lag_1,0.012589573916607004
Temperature_lag_2,0.01212136458397352
Humidity,0.011850304463543062
Cases_lag_11,0.010878867018734967
Temperature_lag_1,0.01011566978224866
Precipitation,0.0087727912214654
Precipitation_lag_1,0.008274779767364194
Precipitation_lag_4,0.007631433651234427
Temperature_lag_4,0.007174241368394428
