Feature,Importance
Humidity,0.18094187132154946
Humidity_lag_1,0.10480481549555695
Humidity_lag_2,0.07595186299193524
Humidity_lag_4,0.07592702089219903
Precipitation_lag_3,0.07080012263046835
Precipitation,0.069543405201189
Precipitation_lag_4,0.06748170962953647
Precipitation_lag_2,0.06601630999655461
Humidity_lag_3,0.05862555028325601
Precipitation_lag_1,0.05224748526980511
Temperature_lag_2,0.04057148198305476
Temperature_lag_3,0.03857133470661781
Temperature_lag_4,0.03433420437167537
Temperature_lag_1,0.032650732908850996
Temperature,0.03153209231775094
